shipment_id,company_id,commodity,weight_kg,declared_value_usd,physical_value_usd,igm_quantity,bol_quantity,invoice_quantity,igm_value,bol_value,invoice_value,actual_origin_country,declared_origin_country,route,route_risk_score,account_age_days,company_trust_score,kyc_verified,submission_hour,burst_count,linked_company_id,shared_director_flag,pickup_attempts,driver_verified,risk_score,is_anomalous,fraud_type,temperature_celsius,volume_cbm
SHP0000893,COMP00104,chemicals,1371,154179.21,160178.07,1310.06,1341.46,1414.77,147702.04,159660.06,147887.1,Dubai,Dubai,Dubai → India,42,636,52,1,5,11,,0,2,1,67,1,behavioral_anomaly,,
SHP0000933,COMP00058,gold,37,4345170.74,2249360.06,30.02,45.3,43.47,2715178.72,6644224.8,5096098.51,Rotterdam,Belgium,Rotterdam → India,47,132,49,0,2,21,COMP00058,0,3,1,80,1,overvaluation,,
SHP0000683,COMP00129,gold,74,2449029.02,3633784.12,72.39,74.23,70.68,2365403.53,2525608.45,2359052.67,Bangkok,Bangkok,Bangkok → India,36,604,65,1,12,3,,0,2,0,55,1,undervaluation,,
SHP0000420,COMP00067,electronics,3039,853315.63,882737.75,2987.9,3051.58,3057.76,866030.71,848949.17,851612.75,Mumbai,Mumbai,Mumbai → Singapore,20,2361,64,1,17,2,,0,1,1,11,0,normal,,
SHP0000152,COMP00033,gold,96,4493543.24,4512149.93,94.67,96.1,96.16,4540617.92,4523528.65,4482838.07,Rotterdam,Rotterdam,Rotterdam → India,15,2716,79,1,12,1,,0,1,1,23,0,normal,,
SHP0000231,COMP00099,textiles,15669,440323.49,461864.9,15500.75,15807.69,15382.47,439379.21,436536.74,444360.99,Chennai,Chennai,Chennai → Dubai,25,39,52,1,14,3,,0,1,1,8,0,normal,,
SHP0000080,COMP00080,textiles,9055,144559.02,147039.05,8907.56,9011.0,9159.28,146667.77,144872.67,144598.56,Mumbai,Mumbai,Mumbai → Singapore,20,2222,82,1,10,1,,0,1,1,18,0,normal,,
SHP0000923,COMP00149,machinery,10147,1774928.22,860262.7,7517.36,11957.64,7947.8,1198090.07,2329879.41,1993186.98,Singapore,Malaysia,Singapore → India,47,377,47,0,23,34,COMP00130,1,7,0,77,1,overvaluation,,
SHP0000679,COMP00051,chemicals,5267,886578.05,726305.4,5403.05,5421.66,5328.34,929658.89,898986.28,918517.32,Dubai,Dubai,Dubai → India,42,283,68,1,16,6,,0,2,1,57,1,overvaluation,,
SHP0000565,COMP00094,gold,57,3046402.22,3049050.13,57.5,56.83,56.6,3043060.42,3069396.91,2990382.7,Istanbul,Istanbul,Istanbul → India,40,3433,70,1,16,2,,0,1,1,20,0,normal,,
SHP0000284,COMP00112,machinery,9567,2654206.74,2690148.51,9616.68,9548.48,9663.59,2657529.17,2663625.89,2646611.24,Singapore,Singapore,Singapore → India,25,2961,76,1,15,3,,0,1,1,17,0,normal,,
SHP0000630,COMP00129,chemicals,823,24659.52,22906.62,756.77,758.25,916.8,21095.44,23700.45,26548.72,Singapore,Singapore,Singapore → India,35,604,65,1,19,4,,0,2,1,45,1,document_inconsistency,,
SHP0000632,COMP00005,chemicals,4835,601329.74,560741.86,4435.72,4448.3,5466.38,570646.08,575236.93,671512.97,Chennai,Chennai,Chennai → Dubai,33,201,66,1,18,3,,0,2,0,36,1,document_inconsistency,,
SHP0000426,COMP00008,gold,10,457945.6,445981.85,9.89,9.98,10.08,452769.95,456724.52,455947.44,Bangkok,Bangkok,Bangkok → India,28,2791,68,0,17,3,,0,1,1,7,0,normal,,
SHP0000888,COMP00135,textiles,3196,116288.88,116433.8,3044.39,3331.75,3308.45,116570.97,113136.78,111888.77,Antwerp,Antwerp,Antwerp → India,25,2751,61,1,4,12,,0,2,1,50,1,behavioral_anomaly,,
SHP0000141,COMP00146,machinery,10866,1131992.84,1120058.93,10832.02,10846.66,11043.16,1141684.18,1134435.8,1123361.29,Shanghai,Shanghai,Shanghai → India,20,2866,67,1,16,3,,0,1,1,9,0,normal,,
SHP0000240,COMP00127,chemicals,4372,737009.11,762426.44,4328.11,4378.71,4296.32,725067.14,744362.88,731898.37,Istanbul,Istanbul,Istanbul → India,40,2802,62,1,16,1,,0,1,1,14,0,normal,,
SHP0000648,COMP00113,chemicals,1101,69256.52,106954.7,1155.85,1143.81,1051.27,69694.61,70280.29,67244.86,Dubai,Vietnam,Dubai → India,40,725,50,0,7,6,,0,3,1,64,1,origin_fraud,,
SHP0000737,COMP00021,textiles,14896,536800.8,574607.44,13494.56,14595.4,16240.08,464955.27,492650.61,624890.87,Dubai,Dubai,Dubai → India,47,172,51,1,7,3,,0,2,1,53,1,document_inconsistency,,
SHP0000784,COMP00041,machinery,4035,456515.21,665105.76,4214.07,4157.75,3906.14,452249.89,449924.13,469799.99,Hong Kong,Hong Kong,Hong Kong → India,44,97,27,0,8,6,,0,3,0,40,1,undervaluation,,
SHP0000856,COMP00022,chemicals,2085,310449.88,303884.38,2121.92,2079.99,2187.95,317556.14,324497.47,320849.01,Chennai,Chennai,Chennai → Dubai,38,115,49,0,1,13,,0,2,0,44,1,behavioral_anomaly,,
SHP0000950,COMP00144,electronics,2187,293884.05,1022127.75,1641.26,2828.33,2132.38,196685.25,407214.0,298298.18,Hong Kong,Hong Kong,Hong Kong → India,65,3047,94,0,1,22,,0,4,0,85,1,undervaluation,,
SHP0000687,COMP00108,machinery,6657,1016592.72,957485.53,5660.93,6232.46,7329.17,902730.26,983322.47,1216960.33,Dubai,Dubai,Dubai → India,42,580,62,1,13,5,,0,2,0,60,1,document_inconsistency,,
SHP0000862,COMP00024,machinery,6571,1620318.3,1121234.99,6860.95,6636.13,6894.38,1553822.66,1559809.48,1673244.67,Hong Kong,Hong Kong,Hong Kong → India,37,438,48,0,9,4,,0,2,0,46,1,overvaluation,,
SHP0000251,COMP00083,machinery,5089,682492.66,653216.11,5030.13,5061.45,5082.71,676174.48,677046.07,673415.26,Istanbul,Istanbul,Istanbul → India,40,1683,66,1,10,3,,0,1,1,9,0,normal,,
SHP0000357,COMP00003,chemicals,9280,472234.57,456530.87,9266.11,9193.37,9139.64,470645.24,468108.47,470284.34,Rotterdam,Rotterdam,Rotterdam → India,15,3649,81,0,13,1,,0,1,1,18,0,normal,,
SHP0000725,COMP00130,electronics,3563,521702.71,476261.43,3233.17,3539.14,3921.35,486075.74,536911.03,595963.78,Dubai,Hong Kong,Dubai → India,44,88,40,0,14,5,,0,2,1,62,1,origin_fraud,,
SHP0000151,COMP00008,electronics,2269,232033.69,242612.54,2252.12,2286.63,2278.34,235065.97,234279.84,230069.81,Rotterdam,Rotterdam,Rotterdam → India,15,2791,68,0,17,1,,0,1,1,17,0,normal,,
SHP0000831,COMP00052,textiles,10792,116550.4,201279.02,10702.49,10499.66,10502.55,121228.73,120442.21,117174.3,Antwerp,Antwerp,Antwerp → India,29,55,26,0,8,6,,0,1,1,53,1,undervaluation,,
SHP0000478,COMP00059,machinery,9199,2300247.99,2245197.34,9124.27,9107.13,9369.4,2338666.26,2312419.44,2261518.81,Antwerp,Antwerp,Antwerp → India,18,448,69,0,13,2,,0,1,1,27,0,normal,,
SHP0000959,COMP00061,textiles,12808,1009658.1,608206.64,10353.32,17704.29,12490.32,799794.4,1450538.66,926211.8,Istanbul,Istanbul,Istanbul → India,79,306,40,0,0,31,COMP00036,0,7,1,91,1,overvaluation,,
SHP0000517,COMP00107,electronics,989,240974.23,236643.89,1005.09,982.89,993.57,240065.41,238762.48,239502.25,Dubai,Dubai,Dubai → India,35,997,64,0,12,2,,0,1,1,21,0,normal,,
SHP0000775,COMP00097,textiles,16899,438133.44,454773.4,15858.02,15733.78,19295.6,408129.2,458650.53,517890.27,Mumbai,Mumbai,Mumbai → Singapore,33,380,52,1,8,3,,0,1,0,37,1,document_inconsistency,,
SHP0000785,COMP00002,chemicals,5687,666481.93,798320.57,5922.87,5439.28,5433.95,645644.4,693771.75,667814.77,Mumbai,Mumbai,Mumbai → Singapore,32,50,30,0,19,4,,0,3,0,68,1,undervaluation,,
SHP0000797,COMP00105,chemicals,5491,621483.24,662727.87,5578.51,5408.17,5584.52,630334.81,648270.37,642701.7,Istanbul,Istanbul,Istanbul → India,46,142,50,0,3,9,,0,1,1,69,1,behavioral_anomaly,,
SHP0000069,COMP00048,machinery,10530,518556.94,542133.65,10595.16,10504.74,10402.44,518125.15,515389.16,511635.9,Shanghai,Shanghai,Shanghai → India,20,1336,92,0,14,1,,0,1,1,24,0,normal,,
SHP0000954,COMP00004,machinery,6564,925053.67,2111182.69,4589.54,8231.34,5273.43,581823.41,1324202.49,883425.79,Bangkok,Vietnam,Bangkok → India,49,117,40,0,1,40,COMP00108,0,3,0,99,1,undervaluation,,
SHP0000184,COMP00144,machinery,10297,611654.1,620005.54,10296.27,10277.78,10483.59,612205.56,608218.04,610650.09,Shanghai,Shanghai,Shanghai → India,20,3047,94,0,17,3,,0,1,1,27,0,normal,,
SHP0000623,COMP00127,machinery,7864,1652893.38,1502098.87,6941.26,7812.86,8301.5,1408907.18,1599180.35,1818023.26,Bangkok,Bangkok,Bangkok → India,34,2802,62,1,13,6,,0,2,0,56,1,document_inconsistency,,
SHP0000639,COMP00005,electronics,973,237933.94,317538.57,942.27,966.86,962.53,235678.69,229023.89,245395.92,Istanbul,Hong Kong,Istanbul → India,50,201,66,1,12,3,,0,3,0,35,1,origin_fraud,,
SHP0000643,COMP00083,textiles,13762,405453.3,417923.26,12230.36,13721.86,14511.71,346826.68,392715.81,459152.89,Bangkok,Bangkok,Bangkok → India,35,1683,66,1,19,4,,0,2,1,69,1,document_inconsistency,,
SHP0000786,COMP00043,machinery,12762,2091096.82,2800744.76,12753.72,12385.99,13064.75,2132858.76,2038039.57,2175453.29,Singapore,Thailand,Singapore → India,30,201,77,1,8,3,,0,2,1,60,1,origin_fraud,,
SHP0000376,COMP00059,machinery,10735,679276.6,666212.69,10917.95,10662.37,10935.03,671282.72,682558.4,680544.87,Bangkok,Bangkok,Bangkok → India,28,448,69,0,17,2,,0,1,1,17,0,normal,,
SHP0000225,COMP00136,gold,39,1605031.08,1587541.52,38.59,38.78,39.72,1612497.72,1606856.91,1599623.74,Dubai,Dubai,Dubai → India,35,2188,64,0,13,3,,0,1,1,7,0,normal,,
SHP0000457,COMP00025,machinery,11724,2901501.62,2778708.82,11683.53,11765.95,11600.57,2853216.29,2917170.96,2916609.75,Bangkok,Bangkok,Bangkok → India,28,404,54,0,17,1,,0,1,1,13,0,normal,,
SHP0000413,COMP00036,textiles,13882,279191.12,282403.77,14119.05,14010.29,13886.97,278664.28,277955.39,284315.64,Bangkok,Bangkok,Bangkok → India,28,3123,61,1,10,2,,0,1,1,19,0,normal,,
SHP0000178,COMP00008,electronics,4420,1426625.52,1396829.63,4368.21,4389.27,4490.62,1438616.9,1439105.02,1432519.87,Shanghai,Shanghai,Shanghai → India,20,2791,68,0,13,3,,0,1,1,16,0,normal,,
SHP0000615,COMP00026,electronics,3661,1416012.03,1546663.11,3645.98,3565.24,3822.75,1430702.35,1360117.1,1426304.0,Dubai,UAE,Dubai → India,47,125,31,0,10,6,,0,2,0,42,1,origin_fraud,,
SHP0000495,COMP00143,gold,53,2545028.55,2507033.76,53.58,53.32,52.27,2531443.31,2538582.15,2509541.74,Istanbul,Istanbul,Istanbul → India,40,3290,81,0,16,3,,0,1,1,12,0,normal,,
SHP0000872,COMP00089,textiles,5906,229073.14,218331.63,5948.45,6138.88,5891.35,239269.59,222532.14,219318.27,Chennai,Chennai,Chennai → Dubai,38,155,58,1,3,10,,0,2,0,59,1,behavioral_anomaly,,
SHP0000286,COMP00084,machinery,9917,1831882.07,1799862.82,9734.24,9871.78,9721.19,1866933.65,1848945.95,1824199.54,Chennai,Chennai,Chennai → Dubai,25,373,77,1,15,1,,0,1,1,26,0,normal,,
SHP0000660,COMP00085,textiles,4463,139842.59,136199.35,4456.78,4379.89,4303.16,135840.31,134325.99,142402.68,Bangkok,Bangkok,Bangkok → India,35,138,26,0,0,14,,0,3,0,65,1,behavioral_anomaly,,
SHP0000972,COMP00014,chemicals,6879,439060.52,803671.54,4818.75,9557.2,8924.33,343619.54,566829.76,338657.68,Bangkok,Bangkok,Bangkok → India,61,700,47,0,3,43,COMP00023,0,7,1,80,1,undervaluation,,
SHP0000984,COMP00072,machinery,8475,1008951.02,1069635.62,6688.88,11334.31,8525.21,809890.16,1387137.37,793758.31,Istanbul,India,Istanbul → India,65,597,43,0,5,40,,0,7,0,72,1,behavioral_anomaly,,
SHP0000065,COMP00039,electronics,1447,495930.66,509082.29,1471.64,1445.21,1470.23,503426.97,494117.5,503248.63,Singapore,Singapore,Singapore → India,25,2175,94,1,12,2,,0,1,1,26,0,normal,,
SHP0000055,COMP00015,gold,40,2268798.45,2208855.0,40.44,39.92,40.16,2280826.76,2263028.83,2269943.3,Hong Kong,Hong Kong,Hong Kong → India,30,2252,94,1,13,2,,0,1,1,17,0,normal,,
SHP0000518,COMP00037,chemicals,9218,629114.62,648709.4,9054.05,9225.03,9059.65,640036.88,632465.93,633089.36,Shanghai,Shanghai,Shanghai → India,20,1913,68,1,16,2,,0,1,1,10,0,normal,,
SHP0000275,COMP00142,textiles,2216,57348.25,55161.61,2258.6,2203.36,2177.64,57565.82,57622.22,56275.71,Shanghai,Shanghai,Shanghai → India,20,1848,73,1,15,3,,0,1,1,17,0,normal,,
SHP0000772,COMP00115,gold,82,5940694.36,4951519.0,86.1,80.06,82.62,6057392.05,5741459.66,5731981.47,Antwerp,Antwerp,Antwerp → India,28,147,44,0,8,5,,0,2,1,48,1,overvaluation,,
SHP0000079,COMP00035,textiles,3165,29594.14,29447.27,3197.43,3155.35,3185.88,29943.88,29846.98,29280.02,Bangkok,Bangkok,Bangkok → India,28,2699,89,1,13,2,,0,1,1,9,0,normal,,
SHP0000538,COMP00091,electronics,3668,1425221.82,1356475.56,3670.5,3670.17,3653.46,1413671.44,1430401.78,1408563.28,Bangkok,Bangkok,Bangkok → India,28,146,51,1,16,2,,0,1,1,18,0,normal,,
SHP0000942,COMP00072,gold,37,1068348.7,1705009.03,24.2,43.19,38.56,843054.71,1329273.29,1374790.07,Mumbai,Netherlands,Mumbai → Singapore,54,597,43,0,0,31,,0,6,0,79,1,undervaluation,,
SHP0000498,COMP00034,chemicals,9456,473005.39,487073.54,9539.25,9377.73,9442.31,466836.97,471467.91,463887.38,Rotterdam,Rotterdam,Rotterdam → India,15,668,57,1,13,3,,0,1,1,23,0,normal,,
SHP0000031,COMP00046,gold,57,2531354.28,2451980.7,57.64,56.83,55.99,2578852.88,2550784.24,2574665.98,Mumbai,Mumbai,Mumbai → Singapore,20,1945,76,1,17,1,,0,1,1,14,0,normal,,
SHP0000321,COMP00044,electronics,3202,1018415.06,975704.3,3258.3,3218.34,3213.09,1031794.54,1009864.18,1017471.55,Singapore,Singapore,Singapore → India,25,2804,89,1,15,2,,0,1,1,8,0,normal,,
SHP0000917,COMP00024,gold,70,3596661.11,3941235.97,55.71,85.78,70.52,2716346.92,5494951.11,4434582.68,Hong Kong,Hong Kong,Hong Kong → India,67,438,48,0,5,19,COMP00056,1,5,0,93,1,network_fraud,,
SHP0000497,COMP00108,chemicals,6235,303324.24,298900.38,6214.92,6221.37,6276.36,299872.57,301632.12,306105.25,Dubai,Dubai,Dubai → India,35,580,62,1,14,3,,0,1,1,22,0,normal,,
SHP0000477,COMP00073,machinery,12369,614523.86,622318.04,12246.89,12444.13,12526.25,626296.84,614546.84,613416.66,Singapore,Singapore,Singapore → India,25,2379,88,0,16,2,,0,1,1,24,0,normal,,
SHP0000174,COMP00119,electronics,1648,125480.99,120606.21,1649.05,1640.34,1670.11,123045.12,125177.56,124664.59,Rotterdam,Rotterdam,Rotterdam → India,15,3571,81,0,9,2,,0,1,1,14,0,normal,,
SHP0000759,COMP00066,machinery,13861,2016892.33,1626688.15,13696.19,14165.21,13633.91,1974594.81,2025199.52,1920831.05,Rotterdam,Rotterdam,Rotterdam → India,25,2515,64,1,19,6,,0,1,1,44,1,overvaluation,,
SHP0000736,COMP00067,chemicals,7274,571242.36,460482.18,7256.96,7125.66,7284.86,552126.9,598531.34,548845.35,Chennai,Chennai,Chennai → Dubai,39,2361,64,1,11,4,,0,2,1,49,1,overvaluation,,
SHP0000047,COMP00108,textiles,17662,470212.12,451635.46,17479.76,17833.91,17409.43,470191.21,471323.29,474020.18,Hong Kong,Hong Kong,Hong Kong → India,30,580,62,1,14,2,,0,1,1,5,0,normal,,
SHP0000618,COMP00138,machinery,3630,800357.27,827854.23,3591.65,3448.97,3492.12,803122.87,814373.92,793750.18,Antwerp,Antwerp,Antwerp → India,24,499,50,0,4,10,,0,3,1,67,1,behavioral_anomaly,,
SHP0000926,COMP00096,machinery,14619,4194581.19,4940940.56,11620.67,19012.38,14223.94,2890253.66,6622551.67,4706471.8,Bangkok,Vietnam,Bangkok → India,65,165,55,1,23,48,,1,4,1,88,1,origin_fraud,,
SHP0000128,COMP00030,machinery,6279,573514.32,592844.11,6223.56,6296.94,6327.76,573804.63,571281.18,566922.22,Bangkok,Bangkok,Bangkok → India,28,618,56,1,9,1,,0,1,1,25,0,normal,,
SHP0000046,COMP00020,chemicals,783,59402.41,59136.41,767.7,776.3,779.63,59354.74,59521.24,58907.38,Bangkok,Bangkok,Bangkok → India,28,1593,91,1,15,1,,0,1,1,10,0,normal,,
SHP0000550,COMP00104,electronics,2036,712470.97,734382.04,2036.71,2017.87,2038.89,724889.32,713861.9,721289.29,Antwerp,Antwerp,Antwerp → India,18,636,52,1,16,2,,0,1,1,15,0,normal,,
SHP0000879,COMP00111,textiles,4371,257096.97,191732.0,4588.17,4269.53,4524.53,248498.13,263045.01,257725.56,Shanghai,Shanghai,Shanghai → India,25,721,56,1,10,5,,0,2,1,43,1,overvaluation,,
SHP0000159,COMP00093,gold,61,3570186.78,3398502.24,60.94,61.23,61.54,3597681.85,3544084.08,3541538.97,Shanghai,Shanghai,Shanghai → India,20,2824,73,1,12,2,,0,1,1,13,0,normal,,
SHP0000487,COMP00133,electronics,3007,155652.15,163426.36,3043.36,3024.24,3008.17,154407.35,154566.52,154311.52,Rotterdam,Rotterdam,Rotterdam → India,15,422,75,1,12,3,,0,1,1,22,0,normal,,
SHP0000641,COMP00091,electronics,490,142142.42,232351.22,477.75,506.49,490.6,136957.65,143151.51,140833.04,Hong Kong,Hong Kong,Hong Kong → India,42,146,51,1,15,5,,0,3,1,65,1,undervaluation,,
SHP0000631,COMP00029,textiles,3268,153646.82,154949.33,2950.17,3010.38,3431.66,143047.34,140300.47,175937.51,Bangkok,Hong Kong,Bangkok → India,37,309,71,1,16,5,,0,2,1,53,1,origin_fraud,,
SHP0000249,COMP00116,chemicals,2766,305044.51,319570.33,2786.3,2759.11,2799.2,309737.11,302758.02,301390.72,Istanbul,Istanbul,Istanbul → India,40,1396,78,1,11,1,,0,1,1,19,0,normal,,
SHP0000406,COMP00112,textiles,9124,161532.41,162910.23,9035.1,9203.19,8989.35,163453.96,161558.09,163149.87,Istanbul,Istanbul,Istanbul → India,40,2961,76,1,12,3,,0,1,1,6,0,normal,,
SHP0000911,COMP00032,gold,57,1349026.32,2380749.4,47.53,79.09,43.83,1132019.91,1817554.13,1554586.58,Singapore,Singapore,Singapore → India,63,153,39,0,4,20,,1,3,0,70,1,undervaluation,,
SHP0000283,COMP00097,chemicals,4724,281625.8,282140.5,4763.7,4685.8,4689.55,286905.43,280287.19,279519.8,Hong Kong,Hong Kong,Hong Kong → India,30,380,52,1,16,3,,0,1,1,28,0,normal,,
SHP0000836,COMP00106,chemicals,1659,400202.62,299869.07,1670.68,1726.41,1706.13,405105.74,392801.13,401878.68,Chennai,UAE,Chennai → Dubai,31,333,42,0,13,4,,0,2,1,37,1,origin_fraud,,
SHP0000913,COMP00126,machinery,12817,934815.98,3262923.97,9193.9,15850.66,15603.96,760535.36,1130118.37,1053213.78,Singapore,Singapore,Singapore → India,56,68,44,0,23,33,,0,7,0,80,1,undervaluation,,
SHP0000760,COMP00059,electronics,2380,1176754.35,961157.88,2357.18,2313.72,2382.86,1182501.82,1181264.42,1184411.94,Rotterdam,Belgium,Rotterdam → India,25,448,69,0,15,3,,0,2,1,40,1,origin_fraud,,
SHP0000445,COMP00006,electronics,3070,1483515.06,1502555.55,3031.21,3045.79,3108.42,1488188.52,1487024.61,1500217.19,Antwerp,Antwerp,Antwerp → India,18,3464,62,1,15,3,,0,1,1,6,0,normal,,
SHP0000962,COMP00023,chemicals,8937,534610.2,638708.77,6045.89,10562.24,9181.32,435434.32,786531.44,485029.09,Rotterdam,Rotterdam,Rotterdam → India,43,2768,92,1,0,34,COMP00109,1,6,0,81,1,behavioral_anomaly,,
SHP0000116,COMP00150,gold,61,2717439.58,2691346.15,61.1,61.36,61.12,2729711.55,2702556.0,2755148.81,Dubai,Dubai,Dubai → India,35,2376,89,1,13,1,,0,1,1,6,0,normal,,
SHP0000938,COMP00118,textiles,18429,268265.05,306636.36,11327.34,22186.13,23941.78,190003.83,397350.51,222087.01,Dubai,Turkey,Dubai → India,67,41,45,0,0,21,COMP00051,0,6,1,75,1,behavioral_anomaly,,
SHP0000054,COMP00017,electronics,1373,516750.45,516061.57,1393.51,1384.0,1368.7,512137.48,517704.89,525274.01,Chennai,Chennai,Chennai → Dubai,25,212,63,1,11,1,,0,1,1,22,0,normal,,
SHP0000781,COMP00024,textiles,8879,87291.67,81104.94,8464.74,8852.58,9282.5,83936.83,91187.19,89328.72,Chennai,Thailand,Chennai → Dubai,31,438,48,0,11,3,COMP00056,0,2,1,67,1,origin_fraud,,
SHP0000546,COMP00080,gold,8,372520.81,358098.31,8.12,8.02,7.89,371475.24,370935.79,376049.25,Istanbul,Istanbul,Istanbul → India,40,2222,82,1,13,2,,0,1,1,14,0,normal,,
SHP0000306,COMP00040,chemicals,5260,731824.99,741610.34,5279.66,5209.11,5308.13,726659.2,734240.83,733481.21,Rotterdam,Rotterdam,Rotterdam → India,15,332,57,1,12,3,,0,1,1,16,0,normal,,
SHP0000493,COMP00142,chemicals,5663,251509.63,242596.85,5707.72,5679.17,5727.05,255910.86,252475.06,248047.36,Istanbul,Istanbul,Istanbul → India,40,1848,73,1,11,1,,0,1,1,15,0,normal,,
SHP0000260,COMP00098,electronics,407,143566.84,139554.21,402.41,410.04,402.92,142207.25,142133.05,145695.47,Bangkok,Bangkok,Bangkok → India,28,1119,64,1,16,1,,0,1,1,21,0,normal,,
SHP0000126,COMP00011,electronics,3448,347642.68,333291.28,3478.22,3442.49,3503.91,350975.48,345496.06,349224.84,Antwerp,Antwerp,Antwerp → India,18,2230,85,1,13,2,,0,1,1,21,0,normal,,
SHP0000543,COMP00029,electronics,2096,108412.73,105573.67,2132.76,2082.21,2063.57,108717.1,109197.3,108313.47,Hong Kong,Hong Kong,Hong Kong → India,30,309,71,1,17,1,,0,1,1,13,0,normal,,
SHP0000901,COMP00014,chemicals,1872,226514.91,208414.14,1310.51,2475.67,2328.13,143311.82,323586.88,198791.85,Chennai,India,Chennai → Dubai,50,700,47,0,4,41,,1,3,1,84,1,origin_fraud,,
SHP0000163,COMP00090,chemicals,5976,658031.51,677411.56,6025.5,5922.24,5873.91,655475.01,655337.4,650987.53,Mumbai,Mumbai,Mumbai → Singapore,20,369,64,1,12,3,,0,1,1,18,0,normal,,
SHP0000331,COMP00125,machinery,10561,1132066.8,1151582.48,10421.54,10467.09,10489.67,1144110.7,1130112.37,1138993.82,Rotterdam,Rotterdam,Rotterdam → India,15,194,76,0,14,2,,0,1,1,29,0,normal,,
SHP0000778,COMP00105,machinery,10234,437568.15,383864.95,9785.38,10703.28,9867.55,429023.44,451680.5,425261.12,Mumbai,Mumbai,Mumbai → Singapore,28,142,50,0,16,3,,0,3,1,68,1,overvaluation,,
SHP0000399,COMP00069,gold,85,4034099.72,3916722.36,85.67,85.76,86.68,4026076.19,4014133.38,4024874.44,Antwerp,Antwerp,Antwerp → India,18,559,76,1,16,1,,0,1,1,27,0,normal,,
SHP0000704,COMP00036,gold,64,3939236.45,3359158.75,61.79,63.17,62.91,3909117.28,3967455.81,4097939.09,Chennai,Belgium,Chennai → Dubai,37,3123,61,1,12,6,COMP00027,0,2,1,60,1,origin_fraud,,
SHP0000214,COMP00133,textiles,1634,62488.31,59449.79,1617.55,1624.67,1619.02,61857.33,61941.57,62385.68,Chennai,Chennai,Chennai → Dubai,25,422,75,1,15,2,,0,1,1,5,0,normal,,
SHP0000721,COMP00014,machinery,2680,458072.14,426496.61,2724.65,2708.23,2569.34,436841.43,463582.23,448649.31,Antwerp,Antwerp,Antwerp → India,26,700,47,0,4,14,,0,1,0,41,1,behavioral_anomaly,,
SHP0000097,COMP00013,gold,2,104075.26,104933.08,2.02,2.01,2.01,102527.02,103738.61,105857.38,Singapore,Singapore,Singapore → India,25,232,68,1,11,1,,0,1,1,12,0,normal,,
SHP0000864,COMP00059,electronics,1619,489808.3,668737.36,1604.34,1692.35,1678.16,479840.78,473119.7,486643.62,Mumbai,Mumbai,Mumbai → Singapore,28,448,69,0,9,4,,0,2,1,57,1,undervaluation,,
SHP0000884,COMP00129,electronics,3471,489794.18,534761.59,3471.83,3615.73,3542.77,500688.84,469469.86,476079.51,Singapore,Singapore,Singapore → India,33,604,65,1,2,12,,0,2,1,44,1,behavioral_anomaly,,
SHP0000035,COMP00021,textiles,19629,602793.88,612565.89,19663.37,19772.09,19812.66,603306.5,607232.38,596652.27,Hong Kong,Hong Kong,Hong Kong → India,30,172,51,1,10,1,,0,1,1,17,0,normal,,
SHP0000688,COMP00007,machinery,14119,3807690.81,3669233.64,12235.51,14286.79,15359.03,3416706.7,3786975.68,4516610.12,Singapore,Singapore,Singapore → India,35,164,23,0,17,4,COMP00071,0,3,0,39,1,document_inconsistency,,
SHP0000686,COMP00100,machinery,3424,155854.06,193587.44,3522.67,3493.89,3454.72,155073.43,161439.45,162974.03,Chennai,Thailand,Chennai → Dubai,34,175,40,0,12,4,,0,3,0,60,1,origin_fraud,,
SHP0000395,COMP00104,chemicals,4820,704471.08,689339.45,4845.21,4815.72,4816.53,711734.93,701398.44,699343.65,Mumbai,Mumbai,Mumbai → Singapore,20,636,52,1,17,1,,0,1,1,29,0,normal,,
SHP0000952,COMP00007,machinery,13914,1741425.83,1673839.56,8405.92,18835.35,12738.49,1297544.29,2141231.56,1432318.88,Dubai,Singapore,Dubai → India,58,164,23,0,4,43,COMP00071,1,3,0,79,1,origin_fraud,,
